2018/10/02/14:20:16.365010;[];0;-175;-13087;11153;-4210;8;350;-598;-519;1151;200;34;112;0
2018/10/02/14:20:16.381841;[];0;-175;-13503;10689;-3966;26;342;-618;-693;1098;12;35;112;0
2018/10/02/14:20:16.393847;[];0;-271;-14255;9921;-3922;88;440;-618;-693;1098;80;35;112;0
2018/10/02/14:20:16.405842;[];0;-415;-13855;9969;-3992;4;632;-618;-693;1098;148;35;112;0
2018/10/02/14:20:16.418837;[];0;-911;-13263;7537;-3946;60;710;-592;-795;1000;216;35;112;0
2018/10/02/14:20:16.434990;[];0;-735;-13871;7681;-4098;200;582;-592;-795;1000;28;36;112;0
2018/10/02/14:20:16.446841;[];0;113;-14015;5249;-4230;150;648;-631;-933;861;96;36;112;0
2018/10/02/14:20:16.459841;[];0;-575;-14031;7201;-4380;350;518;-631;-933;861;164;36;112;0
2018/10/02/14:20:16.471835;[];0;-799;-15183;3729;-4392;414;224;-631;-933;861;232;36;112;0
2018/10/02/14:20:16.483831;[];0;-1071;-16367;3233;-4184;450;330;-624;-1024;703;44;37;112;0
2018/10/02/14:20:16.499842;[];0;-879;-16191;2433;-3998;366;336;-624;-1024;703;112;37;112;0
2018/10/02/14:20:16.512841;[];0;-703;-17119;1905;-3566;358;288;-663;-1108;546;180;37;112;0
2018/10/02/14:20:16.524964;[];0;-1103;-18607;1969;-3132;418;122;-663;-1108;546;248;37;112;0
2018/10/02/14:20:16.536843;[];0;-1503;-18895;161;-2644;390;84;-663;-1108;546;60;38;112;0
2018/10/02/14:20:16.553835;[];0;-2031;-18383;-1215;-1986;488;-36;-644;-1138;388;145;38;112;0
