time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:24.436493,51411,1538481804,420671271,/world,vicon/IMUframe/IMUframe,-0.140521308271,0.184243452848,1.38428528985,-0.0197864022666,-0.00902822899147,0.0485255424352,0.99858512962
2018/10/02/14:03:24.446320,51412,1538481804,430656251,/world,vicon/IMUframe/IMUframe,-0.140511399519,0.184248919478,1.38434466393,-0.0197691897937,-0.0089886230063,0.0485136576773,0.99858640528
2018/10/02/14:03:24.456203,51413,1538481804,440633303,/world,vicon/IMUframe/IMUframe,-0.140488957096,0.18424878642,1.38440137861,-0.0198070280054,-0.00895391615243,0.0485857702762,0.998582461269
2018/10/02/14:03:24.466485,51414,1538481804,450667332,/world,vicon/IMUframe/IMUframe,-0.140458621658,0.184320155334,1.38450750727,-0.0198452362818,-0.00876388535625,0.0483377187081,0.998595426517
2018/10/02/14:03:24.476552,51415,1538481804,460671421,/world,vicon/IMUframe/IMUframe,-0.140471765023,0.184265409267,1.38454480891,-0.0200319611029,-0.00880061777667,0.0486991489252,0.998573814275
2018/10/02/14:03:24.486326,51416,1538481804,470649618,/world,vicon/IMUframe/IMUframe,-0.140441374406,0.184263361946,1.38463849598,-0.0201982879931,-0.00874089522641,0.0487605963415,0.998567989752
2018/10/02/14:03:24.496354,51417,1538481804,480653784,/world,vicon/IMUframe/IMUframe,-0.140434653478,0.184289182748,1.38472846961,-0.0203613650874,-0.0086629320425,0.0488464859655,0.998561159483
2018/10/02/14:03:24.506319,51418,1538481804,490691537,/world,vicon/IMUframe/IMUframe,-0.140392577674,0.184308629089,1.38482666749,-0.0205336251799,-0.00863971514087,0.0489186928209,0.9985542985
2018/10/02/14:03:24.516450,51419,1538481804,500655913,/world,vicon/IMUframe/IMUframe,-0.140384098989,0.184350937888,1.38493442357,-0.0207218838548,-0.00862313724172,0.0489533064262,0.998548856503
2018/10/02/14:03:24.526494,51420,1538481804,510651936,/world,vicon/IMUframe/IMUframe,-0.140359932473,0.184393892405,1.38504054876,-0.0208704441931,-0.00865795173624,0.0489726005559,0.998544515195
2018/10/02/14:03:24.536439,51421,1538481804,520650318,/world,vicon/IMUframe/IMUframe,-0.140334203606,0.184449477653,1.38514464648,-0.0210213180875,-0.00869004862459,0.0489477888261,0.998542288143
2018/10/02/14:03:24.546425,51422,1538481804,530638551,/world,vicon/IMUframe/IMUframe,-0.14032832483,0.184505232691,1.38525139365,-0.0211852534531,-0.00876417565153,0.0489156103963,0.998539752499
