2018/10/02/14:06:09.094081;[];0;-31;-2847;15409;226;-180;128;-648;-150;1189;136;204;44;0
2018/10/02/14:06:09.105885;[];0;193;-2591;15681;404;50;-138;-648;-169;1155;204;204;44;0
2018/10/02/14:06:09.118190;[];0;721;-2143;16577;446;-40;28;-648;-169;1155;16;205;44;0
2018/10/02/14:06:09.130037;[];0;753;-1487;16609;420;22;114;-674;-189;1202;118;205;44;0
2018/10/02/14:06:09.146906;[];0;689;-1183;16833;322;60;-22;-674;-189;1202;169;205;44;0
2018/10/02/14:06:09.158855;[];0;849;-1007;16817;386;50;88;-674;-189;1202;237;205;44;0
2018/10/02/14:06:09.171066;[];0;737;-927;16881;494;204;-100;-699;-150;1195;49;206;44;0
2018/10/02/14:06:09.183895;[];0;433;-1071;16705;630;136;0;-699;-150;1195;117;206;44;0
2018/10/02/14:06:09.199860;[];0;-767;-2607;13313;950;154;-136;-680;-78;1182;185;206;44;0
2018/10/02/14:06:09.212332;[];0;785;129;17153;1048;164;-134;-680;-78;1182;253;206;44;0
2018/10/02/14:06:09.225031;[];0;753;801;14321;1404;-88;-310;-680;-78;1182;65;207;44;0
2018/10/02/14:06:09.236867;[];0;113;2705;16065;1818;16;-416;-686;-65;1168;133;207;44;0
2018/10/02/14:06:09.253398;[];0;-79;2081;17265;2034;-174;-478;-686;-65;1168;201;207;44;0
2018/10/02/14:06:09.266041;[];0;-623;2561;17697;2410;2;-622;-699;6;1168;13;208;44;0
2018/10/02/14:06:09.278246;[];0;-911;2705;18529;2732;160;-636;-699;6;1168;81;208;44;0
2018/10/02/14:06:09.290130;[];0;-959;2257;17745;3140;202;-640;-699;6;1168;149;208;44;0
2018/10/02/14:06:09.307064;[];0;-1919;1969;17873;3286;378;-900;-718;111;1155;217;208;44;0
2018/10/02/14:06:09.318868;[];0;-2287;2673;16929;3494;438;-626;-718;111;1155;29;209;44;0
2018/10/02/14:06:09.331143;[];0;-3119;2241;16577;3708;584;-568;-718;111;1155;80;209;44;0
2018/10/02/14:06:09.343064;[];0;-3791;1665;15121;3988;552;-544;-718;228;1135;165;209;44;0
2018/10/02/14:06:09.359896;[];0;-3919;2017;13393;4100;650;-552;-718;228;1135;233;209;44;0
2018/10/02/14:06:09.371853;[];0;-3375;3185;13121;4260;818;-270;-731;437;1060;62;210;44;0
2018/10/02/14:06:09.388608;[];0;-2927;3361;13921;4228;906;-230;-731;437;1060;130;210;44;0
2018/10/02/14:06:09.400906;[];0;-1599;4561;12401;4288;1038;-134;-821;549;939;215;210;44;0
2018/10/02/14:06:09.412851;[];0;-927;6593;10609;4298;884;18;-821;549;939;27;211;44;0
2018/10/02/14:06:09.425046;[];0;-1167;8241;9569;4298;908;212;-821;549;939;78;211;44;0
2018/10/02/14:06:09.441930;[];0;-1087;8577;8849;4332;676;668;-776;745;783;180;211;44;0
2018/10/02/14:06:09.453872;[];0;-767;8145;9009;4378;668;812;-776;745;783;231;211;44;0
2018/10/02/14:06:09.466080;[];0;-447;8817;10161;4306;602;1010;-821;862;682;43;212;44;0
2018/10/02/14:06:09.479010;[];0;-383;9617;10225;4428;828;1094;-821;862;682;111;212;44;0
2018/10/02/14:06:09.494863;[];0;-431;11153;10369;4540;710;1330;-821;862;682;179;212;44;0
2018/10/02/14:06:09.507806;[];0;161;12577;8257;4770;976;1468;-833;980;513;247;212;44;0
2018/10/02/14:06:09.518998;[];0;1121;12481;6977;4852;912;1410;-833;980;513;59;213;44;0
2018/10/02/14:06:09.531871;[];0;1361;12705;2033;5094;810;1386;-725;1117;277;110;213;44;0
2018/10/02/14:06:09.549074;[];0;977;13601;1537;5130;474;1120;-725;1117;277;212;213;44;0
2018/10/02/14:06:09.560070;[];0;417;12785;1409;5200;218;1028;-725;1117;277;7;214;44;0
2018/10/02/14:06:09.572884;[];0;-527;14481;3297;5188;276;532;-693;1209;47;75;214;44;0
2018/10/02/14:06:09.585108;[];0;-1039;15649;2481;4894;296;342;-693;1209;47;143;214;44;0
2018/10/02/14:06:09.601038;[];0;-1231;15441;113;4692;434;-222;-667;1228;-162;228;214;44;0
2018/10/02/14:06:09.613172;[];0;2097;16097;-1295;4514;320;-610;-667;1228;-162;40;215;44;0
2018/10/02/14:06:09.625995;[];0;209;17521;-2047;4242;166;-774;-667;1228;-162;108;215;44;0
2018/10/02/14:06:09.638498;[];0;-639;16993;-1823;3860;216;-1078;-686;1169;-364;176;215;44;0
2018/10/02/14:06:09.650908;[];0;-2479;15825;-2383;3462;300;-1260;-686;1169;-364;244;215;44;0
2018/10/02/14:06:09.666874;[];0;-3407;15249;-3999;3024;620;-1400;-712;1084;-432;56;216;44;0
2018/10/02/14:06:09.679049;[];0;-3423;13761;-7055;2396;526;-1410;-712;1084;-432;124;216;44;0
2018/10/02/14:06:09.691961;[];0;-2207;13425;-8607;1692;542;-1662;-712;1084;-432;192;216;44;0
2018/10/02/14:06:09.703864;[];0;-1839;14657;-11791;812;616;-1594;-744;1026;-581;4;217;44;0
2018/10/02/14:06:09.720090;[];0;-2639;14273;-12575;-86;574;-1416;-744;1026;-581;72;217;44;0
2018/10/02/14:06:09.732027;[];0;-4319;12993;-13503;-948;280;-1350;-763;967;-628;140;217;44;0
2018/10/02/14:06:09.744879;[];0;-5215;11985;-14607;-1708;256;-1264;-763;967;-628;208;217;44;0
2018/10/02/14:06:09.757395;[];0;-5663;12321;-14543;-2416;-20;-1050;-763;967;-628;20;218;44;0
2018/10/02/14:06:09.773006;[];0;-5727;13313;-14351;-3358;-360;-794;-789;993;-567;88;218;44;0
2018/10/02/14:06:09.785916;[];0;-5503;13505;-12319;-4148;-468;-492;-789;993;-567;156;218;44;0
2018/10/02/14:06:09.798197;[];0;-6191;13009;-10287;-4870;-622;-162;-846;1013;-452;224;218;44;0
2018/10/02/14:06:09.810048;[];0;-6431;12049;-7151;-5506;-940;154;-846;1013;-452;53;219;44;0
2018/10/02/14:06:09.826918;[];0;-6239;12385;-4815;-5962;-1198;482;-846;1091;-263;121;219;44;0
