time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:07:47.498866,67722,1538482067,483012737,/world,vicon/IMUframe/IMUframe,-0.267915541873,-0.0206359640282,1.48945677559,-0.0160359797583,-0.00327989519524,0.0422369407725,0.998973538426
2018/10/02/14:07:47.509236,67723,1538482067,492920342,/world,vicon/IMUframe/IMUframe,-0.267937313425,-0.0206330856153,1.48947007704,-0.0159784384175,-0.00328739141783,0.0423424553125,0.998969969039
2018/10/02/14:07:47.519040,67724,1538482067,502881479,/world,vicon/IMUframe/IMUframe,-0.267958565689,-0.0206401036131,1.48948358237,-0.0158978425114,-0.00330179131675,0.0424032086191,0.998968630477
2018/10/02/14:07:47.528739,67725,1538482067,512885027,/world,vicon/IMUframe/IMUframe,-0.267974957721,-0.020631151724,1.48949107131,-0.0157797695064,-0.00329055343751,0.0424366818424,0.998969118225
2018/10/02/14:07:47.538812,67726,1538482067,522832505,/world,vicon/IMUframe/IMUframe,-0.267976376981,-0.0206071058844,1.48957295006,-0.0155922343775,-0.00330043414403,0.0424530835896,0.99897133345
2018/10/02/14:07:47.549004,67727,1538482067,532894688,/world,vicon/IMUframe/IMUframe,-0.268000784351,-0.0205948731634,1.48958099342,-0.0155148919198,-0.00324368023984,0.0424279252429,0.998973792362
2018/10/02/14:07:47.558963,67728,1538482067,542883169,/world,vicon/IMUframe/IMUframe,-0.268021828225,-0.0205869125315,1.48954415457,-0.0155085136536,-0.00317277774691,0.0424160676655,0.998974622645
2018/10/02/14:07:47.568587,67729,1538482067,552905192,/world,vicon/IMUframe/IMUframe,-0.268009186593,-0.0205531865179,1.48957873373,-0.0154585730482,-0.00311717064888,0.0423489635105,0.998978418714
2018/10/02/14:07:47.578586,67730,1538482067,562868472,/world,vicon/IMUframe/IMUframe,-0.267988917606,-0.0204965269783,1.48962289316,-0.0154516455462,-0.00304007610082,0.0422970303728,0.998980963687
2018/10/02/14:07:47.588847,67731,1538482067,573107846,/world,vicon/IMUframe/IMUframe,-0.267949952507,-0.0204451678087,1.48968499935,-0.0154983833125,-0.00292605900473,0.0422086645315,0.998984317661
2018/10/02/14:07:47.598653,67732,1538482067,582900172,/world,vicon/IMUframe/IMUframe,-0.267935760861,-0.0203836547875,1.48976247531,-0.0155638546434,-0.00272023552634,0.0421812701757,0.998985038523
2018/10/02/14:07:47.608458,67733,1538482067,592876246,/world,vicon/IMUframe/IMUframe,-0.267897124754,-0.0203376400841,1.48984604477,-0.0157238120367,-0.00251936895708,0.0421134808036,0.998985920446
2018/10/02/14:07:47.618749,67734,1538482067,602874460,/world,vicon/IMUframe/IMUframe,-0.267880680688,-0.0202606162327,1.48994865524,-0.0158744619263,-0.00229783281952,0.0420082486258,0.998988502672
2018/10/02/14:07:47.628783,67735,1538482067,612979685,/world,vicon/IMUframe/IMUframe,-0.267872341967,-0.0201900383268,1.49004323486,-0.0160725205385,-0.00205789500574,0.0419196086832,0.998989582308
2018/10/02/14:07:47.638954,67736,1538482067,622890171,/world,vicon/IMUframe/IMUframe,-0.267864711687,-0.0201297823988,1.49014819966,-0.0162658701872,-0.00177536548082,0.0417785538735,0.998992903869
2018/10/02/14:07:47.648982,67737,1538482067,632915311,/world,vicon/IMUframe/IMUframe,-0.267879608875,-0.020058230224,1.49027287153,-0.0164699398305,-0.00146299673394,0.0415958328538,0.998997691395
2018/10/02/14:07:47.658827,67738,1538482067,642814804,/world,vicon/IMUframe/IMUframe,-0.267874475979,-0.0200030172448,1.49037610682,-0.0167109045991,-0.00115455421552,0.0414318322799,0.999000908881
2018/10/02/14:07:47.668655,67739,1538482067,652816149,/world,vicon/IMUframe/IMUframe,-0.267882337061,-0.019947387117,1.49049613914,-0.0168945794735,-0.000873253352204,0.0412847122754,0.99900419576
2018/10/02/14:07:47.681146,67740,1538482067,662924535,/world,vicon/IMUframe/IMUframe,-0.26787206369,-0.0199210599563,1.4905808445,-0.0170763921494,-0.000696251670786,0.0411718206581,0.999005902509
2018/10/02/14:07:47.688861,67741,1538482067,672918305,/world,vicon/IMUframe/IMUframe,-0.26788377703,-0.0198800058624,1.49066690765,-0.0172319515321,-0.000546605215485,0.0410534431713,0.999008196099
2018/10/02/14:07:47.698910,67742,1538482067,682849813,/world,vicon/IMUframe/IMUframe,-0.267889912514,-0.0198708295741,1.49074080847,-0.0173660706998,-0.000480677441389,0.0409852683936,0.999008706825
2018/10/02/14:07:47.708730,67743,1538482067,692836252,/world,vicon/IMUframe/IMUframe,-0.267897714223,-0.0198565459092,1.4908154968,-0.0175034785461,-0.000428023979505,0.040910323805,0.999009404581
2018/10/02/14:07:47.719049,67744,1538482067,702912840,/world,vicon/IMUframe/IMUframe,-0.267889846211,-0.0198651070878,1.49087876032,-0.0175646936246,-0.000430815852087,0.04096041237,0.999006276534
2018/10/02/14:07:47.728972,67745,1538482067,712879404,/world,vicon/IMUframe/IMUframe,-0.267880187844,-0.0198753325373,1.49094856766,-0.0176156095008,-0.000495556275187,0.0410064226215,0.999003462471
2018/10/02/14:07:47.738899,67746,1538482067,722895073,/world,vicon/IMUframe/IMUframe,-0.267864263835,-0.0199050408596,1.49098945815,-0.0176544241324,-0.000552374340028,0.0411392417973,0.998997286771
2018/10/02/14:07:47.749042,67747,1538482067,732860588,/world,vicon/IMUframe/IMUframe,-0.267852179185,-0.0199599272995,1.49103953241,-0.0176575420214,-0.000666741415791,0.0412750733802,0.998991559015
2018/10/02/14:07:47.758935,67748,1538482067,742853149,/world,vicon/IMUframe/IMUframe,-0.267844934553,-0.0200031021994,1.49109674949,-0.0176556307033,-0.000791918584809,0.0414633120551,0.998983706235
2018/10/02/14:07:47.769863,67749,1538482067,753139594,/world,vicon/IMUframe/IMUframe,-0.267850894721,-0.0200730944407,1.49112586762,-0.0176517943353,-0.000909869828457,0.0416274652204,0.998976846795
2018/10/02/14:07:47.778899,67750,1538482067,762881518,/world,vicon/IMUframe/IMUframe,-0.267856747072,-0.0201263095587,1.49114094993,-0.0176146750724,-0.0010482247658,0.0417732083279,0.998971282627
2018/10/02/14:07:47.788782,67751,1538482067,772874154,/world,vicon/IMUframe/IMUframe,-0.267874028473,-0.0201774654044,1.4911485849,-0.0175724891466,-0.00117087983868,0.0418232645817,0.998969794941
2018/10/02/14:07:47.798643,67752,1538482067,782831040,/world,vicon/IMUframe/IMUframe,-0.267885763122,-0.0202452617865,1.49113954789,-0.0174909724329,-0.00130167766031,0.0418486985649,0.998969998522
2018/10/02/14:07:47.808848,67753,1538482067,792944663,/world,vicon/IMUframe/IMUframe,-0.2678934859,-0.0203184286982,1.49113858184,-0.0173590978504,-0.00146100737845,0.041846770025,0.998972159281
2018/10/02/14:07:47.818895,67754,1538482067,802941702,/world,vicon/IMUframe/IMUframe,-0.267908510667,-0.020360379073,1.49110786778,-0.0172058659526,-0.00160407498565,0.0418204054611,0.998975694803
2018/10/02/14:07:47.828748,67755,1538482067,812910265,/world,vicon/IMUframe/IMUframe,-0.267925924754,-0.0204166467782,1.49107652864,-0.0170464896987,-0.00175156233334,0.0417596670088,0.998980720249
2018/10/02/14:07:47.838626,67756,1538482067,822883475,/world,vicon/IMUframe/IMUframe,-0.267938510415,-0.0204886918621,1.49105722713,-0.0169885123673,-0.00185869046546,0.0417039282544,0.998983842755
2018/10/02/14:07:47.848650,67757,1538482067,832845092,/world,vicon/IMUframe/IMUframe,-0.267938741164,-0.0205730229768,1.49102892685,-0.0169385490151,-0.00198273348206,0.0417124438631,0.998984097147
2018/10/02/14:07:47.859002,67758,1538482067,842980433,/world,vicon/IMUframe/IMUframe,-0.267920390117,-0.0206782900331,1.49102182039,-0.0169383410654,-0.00205434794774,0.0417508944971,0.998982349727
