2018/10/02/14:03:33.731849;;;865;12433;7761;6;82;-124;-527;1000;689;174;115;32;0
2018/10/02/14:03:33.743845;;;817;12801;8241;-46;-34;-22;-527;1000;689;242;115;32;0
2018/10/02/14:03:33.756799;;;561;12961;8001;-48;64;-78;-527;1000;689;54;116;32;0
2018/10/02/14:03:33.772851;;;497;12913;7793;-58;2;76;-559;986;635;122;116;32;0
2018/10/02/14:03:33.784849;;;625;12897;8129;-52;-36;-12;-559;986;635;190;116;32;0
2018/10/02/14:03:33.797853;;;753;12817;7665;-62;-44;40;-546;1000;648;2;117;32;0
2018/10/02/14:03:33.813844;;;641;12961;7937;-76;150;10;-546;1000;648;87;117;32;0
2018/10/02/14:03:33.825843;;;529;12993;7921;-138;0;-22;-546;1000;648;155;117;32;0
2018/10/02/14:03:33.837857;;;625;12769;7345;28;-48;104;-552;1006;641;223;117;32;0
2018/10/02/14:03:33.854846;;;561;12977;8017;-68;14;4;-552;1006;641;35;118;32;0
2018/10/02/14:03:33.866854;;;625;12961;7681;100;28;-12;-501;967;628;103;118;32;0
2018/10/02/14:03:33.878850;;;753;13137;7825;-38;0;-22;-501;967;628;171;118;32;0
2018/10/02/14:03:33.891845;;;641;13153;8289;136;-104;10;-501;967;628;239;118;32;0
2018/10/02/14:03:33.907856;;;689;13121;7921;244;68;-20;-533;1000;655;51;119;32;0
2018/10/02/14:03:33.919858;;;577;13361;7729;128;2;48;-533;1000;655;119;119;32;0
2018/10/02/14:03:33.932852;;;785;13489;7537;104;150;-86;-533;928;668;187;119;32;0
2018/10/02/14:03:33.944852;;;865;13409;7857;242;64;-58;-533;928;668;255;119;32;0
2018/10/02/14:03:33.960879;;;641;13297;7697;208;44;22;-533;928;668;67;120;32;0
2018/10/02/14:03:33.973868;;;737;13121;7601;164;14;-64;-571;993;662;152;120;32;0
2018/10/02/14:03:33.985908;;;689;13457;7329;116;14;-110;-571;993;662;220;120;32;0
2018/10/02/14:03:33.997866;;;657;13393;7793;230;-118;-16;-559;993;682;32;121;32;0
2018/10/02/14:03:34.014853;;;833;13265;7409;134;6;108;-559;993;682;100;121;32;0
2018/10/02/14:03:34.026860;;;593;13457;7969;170;2;-182;-559;993;682;168;121;32;0
2018/10/02/14:03:34.038856;;;625;13249;7873;126;4;-174;-603;986;641;236;121;32;0
2018/10/02/14:03:34.050855;;;609;13249;7905;62;50;76;-603;986;641;48;122;32;0
2018/10/02/14:03:34.067852;;;529;13137;7553;78;28;-38;-565;1000;655;116;122;32;0
2018/10/02/14:03:34.079856;;;785;13185;7409;100;150;0;-565;1000;655;184;122;32;0
2018/10/02/14:03:34.091855;;;737;13201;7313;132;58;98;-565;1000;655;252;122;32;0
2018/10/02/14:03:34.104846;;;785;13313;7329;90;26;160;-546;1026;662;64;123;32;0
2018/10/02/14:03:34.116860;;;657;13537;6657;248;122;48;-546;1026;662;132;123;32;0
2018/10/02/14:03:34.132857;;;977;12977;7345;342;-28;-38;-552;986;655;200;123;32;0
2018/10/02/14:03:34.145848;;;401;12833;7905;232;40;182;-552;986;655;12;124;32;0
2018/10/02/14:03:34.157859;;;369;13249;7281;328;-46;-54;-552;986;655;80;124;32;0
2018/10/02/14:03:34.169853;;;417;13457;7601;334;64;56;-565;980;628;148;124;32;0
2018/10/02/14:03:34.186862;;;401;13665;7457;352;-8;42;-565;980;628;233;124;32;0
2018/10/02/14:03:34.203023;;;465;13585;7553;422;178;14;-559;1032;601;45;125;32;0
2018/10/02/14:03:34.211339;;;481;13569;6897;334;30;-88;-559;1032;601;113;125;32;0
2018/10/02/14:03:34.223163;;;177;13505;6993;476;62;-240;-559;1032;601;181;125;32;0
2018/10/02/14:03:34.240116;;;385;13521;6657;572;100;-148;-539;1026;608;249;125;32;0
2018/10/02/14:03:34.252048;;;433;13265;6769;488;144;-92;-539;1026;608;61;126;32;0
2018/10/02/14:03:34.264089;;;417;13425;6465;596;38;44;-565;1032;540;129;126;32;0
2018/10/02/14:03:34.277076;;;209;13457;6129;596;152;-208;-565;1032;540;197;126;32;0
2018/10/02/14:03:34.293071;;;161;13585;6193;574;-24;-42;-565;1032;540;9;127;32;0
2018/10/02/14:03:34.305216;;;17;13649;5617;670;40;-64;-565;1026;547;77;127;32;0
2018/10/02/14:03:34.317942;;;177;14113;5857;782;70;-86;-565;1026;547;145;127;32;0
2018/10/02/14:03:34.329985;;;-191;14209;5265;860;-14;-140;-571;1098;486;213;127;32;0
2018/10/02/14:03:34.346060;;;-367;14273;5185;886;88;-128;-571;1098;486;25;128;32;0
2018/10/02/14:03:34.359025;;;-127;14513;4785;866;-92;-70;-571;1098;486;93;128;32;0
2018/10/02/14:03:34.371347;;;-255;14625;4385;934;-62;38;-584;1098;452;161;128;32;0
2018/10/02/14:03:34.382969;;;1;14529;4705;1030;-236;-78;-584;1098;452;246;128;32;0
2018/10/02/14:03:34.399944;;;241;14929;4417;1066;-232;-92;-591;1091;412;58;129;32;0
2018/10/02/14:03:34.412013;;;-79;15009;3937;1066;-194;-184;-591;1091;412;126;129;32;0
2018/10/02/14:03:34.424169;;;65;15153;4417;1102;-340;-124;-591;1091;412;194;129;32;0
2018/10/02/14:03:34.436301;;;417;15137;3985;1072;-272;-202;-591;1130;412;6;130;32;0
2018/10/02/14:03:34.448901;;;257;15569;3569;1048;-280;-154;-591;1130;412;74;130;32;0
2018/10/02/14:03:34.465007;;;145;15633;4033;1112;-280;-134;-559;1124;358;142;130;32;0
2018/10/02/14:03:34.477006;;;145;15649;3377;1064;-428;-158;-559;1124;358;210;130;32;0
2018/10/02/14:03:34.490127;;;-63;15393;3297;1000;-376;-238;-559;1124;358;22;131;32;0
2018/10/02/14:03:34.502478;;;97;15729;3201;1052;-310;-230;-603;1163;324;90;131;32;0
2018/10/02/14:03:34.517936;;;1;15505;2673;998;-274;-270;-603;1163;324;158;131;32;0
2018/10/02/14:03:34.531042;;;113;15409;2913;998;-138;-208;-616;1150;256;226;131;32;0
2018/10/02/14:03:34.543001;;;49;15345;2641;998;-126;-206;-616;1150;256;38;132;32;0
2018/10/02/14:03:34.555327;;;33;15185;2497;856;-118;-206;-616;1150;256;106;132;32;0
2018/10/02/14:03:34.572292;;;81;15201;2129;902;16;-336;-597;1189;256;174;132;32;0
2018/10/02/14:03:34.583978;;;-415;15505;1857;850;30;-182;-597;1189;256;3;133;32;0
2018/10/02/14:03:34.596050;;;-447;15537;1745;762;130;-174;-603;1163;216;71;133;32;0
2018/10/02/14:03:34.608032;;;-351;15585;1361;564;60;-104;-603;1163;216;139;133;32;0
2018/10/02/14:03:34.625177;;;-399;15297;1249;436;130;-184;-603;1163;216;207;133;32;0
2018/10/02/14:03:34.637112;;;-479;15073;1665;380;76;-226;-597;1176;182;19;134;32;0
2018/10/02/14:03:34.649036;;;-319;15137;1345;268;138;-2;-597;1176;182;86;134;32;0
2018/10/02/14:03:34.662076;;;-239;15457;1393;242;72;48;-629;1137;216;154;134;32;0
2018/10/02/14:03:34.677964;;;1;15489;1153;224;162;-38;-629;1137;216;222;134;32;0
2018/10/02/14:03:34.690175;;;1;15969;1057;84;206;-40;-629;1137;216;34;135;32;0
2018/10/02/14:03:34.703383;;;65;15761;1009;46;190;166;-654;1156;175;102;135;32;0
2018/10/02/14:03:34.715001;;;-223;15857;785;-148;24;238;-654;1156;175;170;135;32;0
2018/10/02/14:03:34.726939;;;-207;16001;593;-16;204;174;-616;1196;135;238;135;32;0
2018/10/02/14:03:34.744071;;;-335;15793;849;-240;180;200;-616;1196;135;50;136;32;0
2018/10/02/14:03:34.756212;;;-15;15793;785;-232;190;306;-616;1196;135;118;136;32;0
2018/10/02/14:03:34.767932;;;-31;15745;817;-178;138;84;-603;1163;216;186;136;32;0
2018/10/02/14:03:34.779974;;;-239;15761;641;-124;76;82;-603;1163;216;254;136;32;0
2018/10/02/14:03:34.796998;;;-175;15729;529;-240;68;220;-584;1189;175;83;137;32;0
2018/10/02/14:03:34.809045;;;-159;15889;225;-92;0;116;-584;1189;175;151;137;32;0
2018/10/02/14:03:34.821325;;;-255;15761;625;-44;66;160;-584;1189;175;219;137;32;0
2018/10/02/14:03:34.833962;;;-239;15729;529;-116;42;20;-603;1215;148;31;138;32;0
2018/10/02/14:03:34.849952;;;-399;15617;657;106;-62;-70;-603;1215;148;99;138;32;0
2018/10/02/14:03:34.862092;;;-223;15537;881;0;-110;-100;-597;1189;209;167;138;32;0
2018/10/02/14:03:34.875105;;;-15;15473;913;76;-124;-86;-597;1189;209;235;138;32;0
2018/10/02/14:03:34.887067;;;-63;15697;1089;50;-82;-166;-597;1189;209;47;139;32;0
2018/10/02/14:03:34.903219;;;-255;15281;1089;118;-148;22;-603;1189;216;115;139;32;0
2018/10/02/14:03:34.916027;;;-111;15505;1137;4;-102;-42;-603;1189;216;183;139;32;0
2018/10/02/14:03:34.928013;;;-79;15185;945;84;-54;-28;-610;1183;195;251;139;32;0
2018/10/02/14:03:34.940111;;;-127;15265;785;88;52;-148;-610;1183;195;63;140;32;0
2018/10/02/14:03:34.957016;;;-127;15377;1249;62;-106;-58;-610;1183;195;131;140;32;0
2018/10/02/14:03:34.969069;;;-223;15297;1201;130;-140;-60;-597;1156;182;199;140;32;0
2018/10/02/14:03:34.981045;;;-223;15329;1233;-70;92;-222;-597;1156;182;11;141;32;0
2018/10/02/14:03:34.993128;;;-223;15185;1041;-40;-58;-138;-610;1183;182;96;141;32;0
2018/10/02/14:03:35.010011;;;-367;15377;1041;56;72;68;-610;1183;182;164;141;32;0
2018/10/02/14:03:35.022420;;;-287;15153;1201;46;138;-74;-610;1183;182;232;141;32;0
2018/10/02/14:03:35.033969;;;-239;15409;1025;56;-74;-6;-578;1163;182;44;142;32;0
2018/10/02/14:03:35.046895;;;-239;15489;1121;24;34;34;-578;1163;182;112;142;32;0
2018/10/02/14:03:35.058870;;;-271;15633;833;-6;-12;-58;-629;1189;209;180;142;32;0
2018/10/02/14:03:35.074882;;;-367;15857;1009;-18;0;-68;-629;1189;209;248;142;32;0
2018/10/02/14:03:35.087891;;;-287;15665;1073;26;26;28;-629;1189;209;60;143;32;0
2018/10/02/14:03:35.099870;;;-271;15505;721;-110;-56;56;-591;1202;175;128;143;32;0
2018/10/02/14:03:35.111861;;;-271;15505;881;-34;-12;-64;-591;1202;175;196;143;32;0
2018/10/02/14:03:35.128874;;;-447;15425;849;-122;-124;-12;-591;1189;209;8;144;32;0
2018/10/02/14:03:35.140888;;;-591;15809;817;-106;-18;116;-591;1189;209;76;144;32;0
2018/10/02/14:03:35.152859;;;-479;15697;1105;-70;-36;-148;-591;1189;209;144;144;32;0
2018/10/02/14:03:35.164862;;;-623;15665;737;-116;-128;-16;-578;1189;202;212;144;32;0
2018/10/02/14:03:35.181873;;;-399;15649;785;-82;-112;-36;-578;1189;202;24;145;32;0
2018/10/02/14:03:35.193820;;;-367;15681;1105;-150;44;110;-623;1183;189;92;145;32;0
2018/10/02/14:03:35.205889;;;-255;15793;1441;-206;86;82;-623;1183;189;177;145;32;0
2018/10/02/14:03:35.218876;;;-527;15681;1857;-304;-36;176;-635;1215;216;245;145;32;0
2018/10/02/14:03:35.234870;;;-719;15681;1953;-410;60;108;-635;1215;216;57;146;32;0
2018/10/02/14:03:35.246886;;;-255;15841;1985;-492;212;162;-635;1215;216;125;146;32;0
2018/10/02/14:03:35.259884;;;65;15985;1905;-508;148;76;-616;1183;222;193;146;32;0
2018/10/02/14:03:35.271872;;;241;15505;1681;-572;258;80;-616;1183;222;5;147;32;0
2018/10/02/14:03:35.287856;;;145;15361;1457;-644;264;34;-616;1183;222;73;147;32;0
2018/10/02/14:03:35.300873;;;97;15073;1489;-644;192;122;-571;1156;236;141;147;32;0
2018/10/02/14:03:35.312885;;;81;14705;1841;-924;42;274;-571;1156;236;209;147;32;0
2018/10/02/14:03:35.324865;;;161;14337;2641;-836;134;300;-533;1169;297;21;148;32;0
2018/10/02/14:03:35.337874;;;193;14961;2641;-850;54;228;-533;1169;297;89;148;32;0
2018/10/02/14:03:35.353885;;;-63;15377;3057;-822;128;342;-533;1169;297;157;148;32;0
2018/10/02/14:03:35.365868;;;-63;14961;3217;-924;208;408;-559;1150;283;225;148;32;0
2018/10/02/14:03:35.377871;;;-431;15153;3473;-1004;290;442;-559;1150;283;37;149;32;0
2018/10/02/14:03:35.390865;;;17;15265;3537;-1028;260;354;-552;1150;310;105;149;32;0
2018/10/02/14:03:35.406874;;;417;15041;3921;-1110;354;350;-552;1150;310;190;149;32;0
2018/10/02/14:03:35.418894;;;465;14945;3745;-1208;288;346;-552;1124;324;2;150;32;0
2018/10/02/14:03:35.431872;;;737;14817;4049;-1234;284;314;-552;1124;324;70;150;32;0
2018/10/02/14:03:35.443859;;;625;14993;4449;-1102;328;290;-552;1124;324;138;150;32;0
2018/10/02/14:03:35.459913;;;353;14833;4385;-1274;210;332;-539;1098;391;206;150;32;0
2018/10/02/14:03:35.472874;;;497;14753;4865;-1356;174;422;-539;1098;391;18;151;32;0
2018/10/02/14:03:35.484869;;;705;14673;4913;-1334;252;376;-539;1098;391;86;151;32;0
2018/10/02/14:03:35.496878;;;481;14337;5297;-1296;226;402;-501;1117;425;154;151;32;0
2018/10/02/14:03:35.513876;;;881;14481;5505;-1452;300;532;-501;1117;425;222;151;32;0
2018/10/02/14:03:35.525871;;;993;14161;5713;-1476;240;384;-527;1084;486;34;152;32;0
2018/10/02/14:03:35.537875;;;1377;14033;6337;-1444;332;416;-527;1084;486;102;152;32;0
2018/10/02/14:03:35.549862;;;1297;13985;6609;-1512;344;478;-527;1084;486;170;152;32;0
2018/10/02/14:03:35.566877;;;1297;13761;6737;-1470;312;330;-495;1078;533;238;152;32;0
2018/10/02/14:03:35.578876;;;1537;13841;7473;-1574;100;388;-495;1078;533;50;153;32;0
2018/10/02/14:03:35.590889;;;1553;13585;7793;-1536;206;346;-514;1013;581;118;153;32;0
2018/10/02/14:03:35.603869;;;1265;13393;8065;-1504;318;366;-514;1013;581;203;153;32;0
2018/10/02/14:03:35.619859;;;1409;13505;8449;-1546;312;472;-552;1006;614;15;154;32;0
2018/10/02/14:03:35.631864;;;1393;13105;8801;-1468;362;252;-552;1006;614;83;154;32;0
2018/10/02/14:03:35.644871;;;1537;13233;8833;-1494;212;294;-552;1006;614;151;154;32;0
2018/10/02/14:03:35.656881;;;1393;13089;8769;-1468;308;242;-546;967;729;219;154;32;0
2018/10/02/14:03:35.668877;;;1633;12737;9073;-1298;298;112;-546;967;729;31;155;32;0
2018/10/02/14:03:35.685890;;;1281;12721;9521;-1332;260;192;-546;967;729;99;155;32;0
2018/10/02/14:03:35.697881;;;1281;12545;9505;-1340;208;226;-514;960;736;167;155;32;0
2018/10/02/14:03:35.709877;;;993;12289;10081;-1358;218;56;-514;960;736;235;155;32;0
2018/10/02/14:03:35.722871;;;1057;11633;10497;-1470;126;100;-527;901;756;47;156;32;0
2018/10/02/14:03:35.738897;;;1105;11265;10881;-1534;164;38;-527;901;756;115;156;32;0
2018/10/02/14:03:35.750873;;;1393;10881;11025;-1512;164;100;-527;901;756;183;156;32;0
2018/10/02/14:03:35.762876;;;1729;10609;11617;-1476;224;212;-514;849;797;251;156;32;0
2018/10/02/14:03:35.775870;;;1553;10433;11569;-1476;262;76;-514;849;797;63;157;32;0
2018/10/02/14:03:35.791876;;;1825;10129;11441;-1636;326;218;-507;777;891;131;157;32;0
2018/10/02/14:03:35.803873;;;1553;9745;11537;-1550;138;206;-507;777;891;216;157;32;0
2018/10/02/14:03:35.816883;;;1329;9185;11793;-1692;370;140;-514;745;898;28;158;32;0
2018/10/02/14:03:35.828881;;;1041;9265;11953;-1590;88;216;-514;745;898;96;158;32;0
2018/10/02/14:03:35.844872;;;1201;9217;12497;-1460;92;270;-514;745;898;164;158;32;0
2018/10/02/14:03:35.857892;;;1297;8881;12577;-1584;30;228;-507;699;939;232;158;32;0
2018/10/02/14:03:35.869882;;;1137;8209;13297;-1736;84;270;-507;699;939;44;159;32;0
2018/10/02/14:03:35.881894;;;1841;8033;13857;-1834;56;254;-507;699;939;112;159;32;0
2018/10/02/14:03:35.898878;;;1409;7441;13809;-1816;84;466;-520;627;1020;180;159;32;0
2018/10/02/14:03:35.910877;;;1553;7313;14049;-1770;236;304;-520;627;1020;248;159;32;0
2018/10/02/14:03:35.922874;;;1889;7121;13937;-1798;376;154;-514;581;1006;60;160;32;0
2018/10/02/14:03:35.935870;;;1617;7025;14401;-1714;430;224;-514;581;1006;128;160;32;0
2018/10/02/14:03:35.947885;;;1313;6481;14257;-1694;422;332;-514;581;1006;196;160;32;0
2018/10/02/14:03:35.963877;;;1665;6305;14097;-1538;416;224;-546;522;1040;8;161;32;0
2018/10/02/14:03:35.975873;;;1281;5633;14657;-1558;402;60;-546;522;1040;76;161;32;0
2018/10/02/14:03:35.988885;;;1089;5233;14353;-1538;420;158;-501;464;1108;144;161;32;0
2018/10/02/14:03:36.000872;;;993;4401;14513;-1468;388;282;-501;464;1108;212;161;32;0
2018/10/02/14:03:36.016884;;;1009;3937;14689;-1390;400;230;-533;411;1081;41;162;32;0
2018/10/02/14:03:36.029887;;;609;3697;14593;-1448;456;112;-533;411;1081;109;162;32;0
2018/10/02/14:03:36.041878;;;705;4337;14385;-1246;296;308;-533;411;1081;177;162;32;0
2018/10/02/14:03:36.053874;;;513;3441;15025;-1342;396;146;-597;333;1108;245;162;32;0
2018/10/02/14:03:36.070879;;;561;3281;14337;-1316;332;202;-597;333;1108;57;163;32;0
2018/10/02/14:03:36.082878;;;497;2433;14849;-1342;282;126;-597;333;1108;125;163;32;0
2018/10/02/14:03:36.094875;;;721;2049;15265;-1462;288;238;-552;300;1155;193;163;32;0
2018/10/02/14:03:36.107887;;;577;1505;15281;-1478;156;224;-552;300;1155;4;164;32;0
2018/10/02/14:03:36.123875;;;433;1489;15649;-1396;188;258;-578;235;1121;72;164;32;0
2018/10/02/14:03:36.135872;;;401;1441;15441;-1264;206;238;-578;235;1121;140;164;32;0
2018/10/02/14:03:36.147904;;;145;1105;15697;-1228;130;298;-578;235;1121;208;164;32;0
2018/10/02/14:03:36.160900;;;17;801;15665;-1140;114;224;-603;202;1168;20;165;32;0
2018/10/02/14:03:36.176904;;;225;1009;15233;-966;116;276;-603;202;1168;88;165;32;0
2018/10/02/14:03:36.188906;;;1;513;15809;-904;144;318;-584;150;1162;156;165;32;0
2018/10/02/14:03:36.201901;;;-111;385;15713;-858;244;386;-584;150;1162;224;165;32;0
2018/10/02/14:03:36.213899;;;225;1;15809;-738;206;168;-603;91;1148;53;166;32;0
2018/10/02/14:03:36.229881;;;657;193;16001;-832;176;126;-603;91;1148;121;166;32;0
2018/10/02/14:03:36.242883;;;529;-495;16529;-696;198;50;-603;91;1148;189;166;32;0
2018/10/02/14:03:36.254876;;;385;-591;16273;-616;132;58;-623;71;1182;1;167;32;0
2018/10/02/14:03:36.266886;;;257;-495;16113;-446;126;84;-623;71;1182;69;167;32;0
2018/10/02/14:03:36.279886;;;305;-383;15889;-344;172;32;-623;71;1182;120;167;32;0
2018/10/02/14:03:36.295879;;;-175;-495;15665;-120;216;-104;-610;98;1202;205;167;32;0
2018/10/02/14:03:36.307910;;;-255;-415;15409;-120;134;-124;-610;98;1202;17;168;32;0
2018/10/02/14:03:36.324901;;;-383;-623;15073;0;226;-158;-616;52;1148;102;168;32;0
2018/10/02/14:03:36.336904;;;-303;-543;14785;72;108;-158;-616;52;1148;170;168;32;0
2018/10/02/14:03:36.348905;;;-95;-911;14881;78;144;-378;-616;39;1202;238;168;32;0
2018/10/02/14:03:36.365900;;;81;-927;15249;92;-34;-228;-616;39;1202;50;169;32;0
2018/10/02/14:03:36.377906;;;-111;-639;15473;234;-22;-162;-616;39;1202;118;169;32;0
2018/10/02/14:03:36.389909;;;449;-319;15617;176;-148;-150;-623;39;1189;186;169;32;0
2018/10/02/14:03:36.401902;;;289;-463;15969;18;-44;-204;-623;39;1189;254;169;32;0
2018/10/02/14:03:36.418877;;;177;-287;16097;120;-10;-286;-597;19;1148;66;170;32;0
2018/10/02/14:03:36.430906;;;81;-319;16225;50;-98;-240;-597;19;1148;134;170;32;0
2018/10/02/14:03:36.442906;;;33;-223;15809;-92;-16;-184;-597;19;1148;202;170;32;0
2018/10/02/14:03:36.455901;;;1;-287;15761;-156;18;-78;-648;13;1195;31;171;32;0
2018/10/02/14:03:36.467908;;;-47;-287;15921;-124;62;-32;-648;13;1195;99;171;32;0
2018/10/02/14:03:36.483906;;;145;-463;15745;-340;-12;-62;-654;26;1195;167;171;32;0
2018/10/02/14:03:36.496970;;;-47;-527;15889;-422;96;-32;-654;26;1195;235;171;32;0
2018/10/02/14:03:36.508932;;;305;-511;16081;-454;-10;60;-654;26;1195;47;172;32;0
2018/10/02/14:03:36.520900;;;385;-607;15953;-428;84;16;-616;26;1135;115;172;32;0
2018/10/02/14:03:36.537915;;;161;-927;16177;-528;10;44;-616;26;1135;183;172;32;0
2018/10/02/14:03:36.549937;;;97;-703;15825;-510;50;-34;-603;6;1189;251;172;32;0
2018/10/02/14:03:36.562066;;;65;-815;16097;-572;-98;74;-603;6;1189;63;173;32;0
2018/10/02/14:03:36.573973;;;-95;-831;16161;-634;64;154;-603;6;1189;131;173;32;0
2018/10/02/14:03:36.590955;;;17;-1311;16241;-632;-26;40;-616;-19;1175;199;173;32;0
2018/10/02/14:03:36.603081;;;-15;-1503;16161;-790;96;-78;-616;-19;1175;11;174;32;0
2018/10/02/14:03:36.615151;;;129;-1823;16177;-778;-86;62;-603;-71;1202;79;174;32;0
2018/10/02/14:03:36.628226;;;113;-1887;16305;-804;72;78;-603;-71;1202;147;174;32;0
2018/10/02/14:03:36.644414;;;225;-2287;16273;-890;-60;184;-603;-71;1202;215;174;32;0
2018/10/02/14:03:36.656009;;;385;-2367;15889;-852;114;104;-648;-78;1175;27;175;32;0
2018/10/02/14:03:36.669052;;;193;-2687;16273;-860;62;126;-648;-78;1175;112;175;32;0
2018/10/02/14:03:36.681065;;;97;-2671;16017;-832;90;96;-591;-143;1182;180;175;32;0
2018/10/02/14:03:36.697094;;;97;-3023;16081;-794;20;-16;-591;-143;1182;248;175;32;0
2018/10/02/14:03:36.710388;;;113;-3295;15841;-822;-12;112;-591;-143;1182;60;176;32;0
2018/10/02/14:03:36.721992;;;97;-3663;15777;-822;28;50;-648;-156;1168;128;176;32;0
2018/10/02/14:03:36.734048;;;-79;-3711;15825;-846;-28;200;-648;-156;1168;196;176;32;0
2018/10/02/14:03:36.746191;;;33;-3935;15649;-902;-32;200;-642;-169;1135;8;177;32;0
2018/10/02/14:03:36.763190;;;145;-3951;15841;-846;50;216;-642;-169;1135;76;177;32;0
2018/10/02/14:03:36.775186;;;353;-4127;15841;-796;-26;200;-642;-169;1135;144;177;32;0
2018/10/02/14:03:36.786933;;;209;-4287;15681;-950;-48;302;-629;-222;1155;212;177;32;0
2018/10/02/14:03:36.799948;;;97;-4175;15969;-840;22;386;-629;-222;1155;24;178;32;0
2018/10/02/14:03:36.816104;;;65;-4607;15633;-1140;52;230;-648;-267;1141;92;178;32;0
2018/10/02/14:03:36.828248;;;81;-4815;15633;-1118;68;336;-648;-267;1141;160;178;32;0
2018/10/02/14:03:36.841020;;;-207;-4959;16065;-1208;90;182;-648;-267;1141;228;178;32;0
2018/10/02/14:03:36.853003;;;-95;-5343;15313;-1358;144;304;-635;-333;1168;40;179;32;0
2018/10/02/14:03:36.869055;;;-447;-5871;14913;-1442;64;260;-635;-333;1168;125;179;32;0
2018/10/02/14:03:36.882070;;;-399;-5903;14785;-1542;112;300;-635;-333;1141;193;179;32;0
2018/10/02/14:03:36.894358;;;-495;-6255;14593;-1642;162;314;-635;-333;1141;5;180;32;0
2018/10/02/14:03:36.905991;;;-543;-6591;14449;-1678;108;270;-635;-333;1141;73;180;32;0
2018/10/02/14:03:36.922904;;;-367;-6511;14209;-1690;-52;168;-674;-444;1168;141;180;32;0
2018/10/02/14:03:36.934890;;;-31;-7039;14449;-1624;138;394;-674;-444;1168;209;180;32;0
2018/10/02/14:03:36.946907;;;-399;-7503;14257;-1660;36;232;-661;-470;1094;21;181;32;0
2018/10/02/14:03:36.958924;;;-495;-7935;13857;-1666;200;194;-661;-470;1094;89;181;32;0
2018/10/02/14:03:36.975904;;;-479;-8319;13889;-1714;146;106;-661;-470;1094;157;181;32;0
2018/10/02/14:03:36.987905;;;-543;-8767;13361;-1778;-6;206;-693;-575;1027;225;181;32;0
2018/10/02/14:03:36.999906;;;-687;-9183;13537;-1760;106;206;-693;-575;1027;37;182;32;0
2018/10/02/14:03:37.012890;;;-831;-9567;12897;-1732;150;186;-661;-601;1074;105;182;32;0
2018/10/02/14:03:37.028879;;;-511;-9599;13233;-1720;62;226;-661;-601;1074;173;182;32;0
2018/10/02/14:03:37.040928;;;-351;-10127;12401;-1722;32;196;-661;-601;1074;241;182;32;0
2018/10/02/14:03:37.053887;;;-687;-10047;12609;-1810;52;212;-699;-666;1006;53;183;32;0
2018/10/02/14:03:37.065959;;;-783;-10575;12609;-1774;40;154;-699;-666;1006;138;183;32;0
2018/10/02/14:03:37.077896;;;-415;-11263;11361;-1766;160;210;-635;-712;1000;206;183;32;0
2018/10/02/14:03:37.094907;;;-479;-11887;12177;-1710;134;234;-635;-712;1000;18;184;32;0
2018/10/02/14:03:37.106898;;;-1023;-12111;11297;-1742;48;298;-635;-712;1000;86;184;32;0
2018/10/02/14:03:37.118897;;;-623;-11631;11553;-1834;40;304;-693;-764;952;154;184;32;0
2018/10/02/14:03:37.130885;;;-719;-12335;10881;-1732;178;286;-693;-764;952;222;184;32;0
2018/10/02/14:03:37.147897;;;-607;-12191;11281;-1716;102;254;-693;-810;891;34;185;32;0
2018/10/02/14:03:37.159918;;;-991;-12655;10481;-1754;-4;276;-693;-810;891;102;185;32;0
2018/10/02/14:03:37.171890;;;-1503;-13135;9841;-1728;134;358;-693;-810;891;170;185;32;0
2018/10/02/14:03:37.184895;;;-799;-13135;10289;-1850;132;320;-718;-882;851;238;185;32;0
2018/10/02/14:03:37.200894;;;-815;-12847;9761;-1826;216;398;-718;-882;851;50;186;32;0
2018/10/02/14:03:37.212896;;;-847;-13007;9649;-1904;112;374;-699;-947;797;118;186;32;0
2018/10/02/14:03:37.225889;;;-1295;-13887;9713;-1772;234;310;-699;-947;797;186;186;32;0
2018/10/02/14:03:37.237898;;;-1775;-14207;8177;-1842;238;310;-699;-947;797;254;186;32;0
2018/10/02/14:03:37.253891;;;-1743;-14207;7729;-1694;238;228;-718;-973;722;66;187;32;0
2018/10/02/14:03:37.266929;;;-1999;-14271;7089;-1692;168;254;-718;-973;722;151;187;32;0
2018/10/02/14:03:37.278916;;;-2303;-14239;6129;-1618;208;266;-731;-986;689;219;187;32;0
2018/10/02/14:03:37.290891;;;-2047;-14415;6385;-1592;174;176;-731;-986;689;31;188;32;0
2018/10/02/14:03:37.307879;;;-2095;-14591;6305;-1716;20;260;-731;-986;689;99;188;32;0
2018/10/02/14:03:37.320024;;;-2287;-15087;5761;-1618;64;120;-744;-1052;614;167;188;32;0
2018/10/02/14:03:37.332144;;;-2031;-15519;6001;-1672;136;30;-744;-1052;614;235;188;32;0
2018/10/02/14:03:37.344366;;;-2063;-15711;5217;-1558;86;-102;-744;-1065;574;47;189;32;0
2018/10/02/14:03:37.356959;;;-2143;-15903;5329;-1508;36;34;-744;-1065;574;115;189;32;0
2018/10/02/14:03:37.373020;;;-2207;-16063;4913;-1376;64;20;-744;-1065;574;183;189;32;0
2018/10/02/14:03:37.385054;;;-1919;-16175;4545;-1270;12;-22;-757;-1098;506;251;189;32;0
2018/10/02/14:03:37.398134;;;-1663;-16159;4593;-1052;106;-128;-757;-1098;506;63;190;32;0
